Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Row,,3,0%,0.9,1.7,3.7,1.7,6.6,305,68.3%,23.7,337,-,0.44,0.12,0.07,-393,-1,249,33.3%,0%,0,2,2016 Spring
Rudy,,14,42.9%,2.5,1.8,3.0,5.9,3.8,327,64.2%,13.9,269,-,0.8,0.6,0.16,-440,-8,-423,57.1%,14.3%,0,-,2016 Spring
Rush,,22,59.1%,3.5,2.4,2.7,7.0,4.1,359,70%,17,340,-,0.69,0.39,0.1,251,3,404,36.4%,4.5%,0,3,2016 Spring
Ryu,,22,59.1%,4.6,2.8,1.6,4.8,8.5,394,69.3%,25.1,459,-,0.49,0.26,0.12,201,-1,-36,40.9%,13.6%,0,3,2016 Spring
S0NSTAR,,18,50%,5.6,3.2,1.4,4.6,8.7,408,70.5%,22.9,437,-,0.53,0.24,0.09,-200,-8,24,11.1%,5.6%,0,-,2016 Spring
SaSin,,44,20.5%,2.1,2.0,2.5,3.5,8.6,369,78.9%,31.4,529,-,0.59,0.28,0.12,-285,-5,-107,25%,22.7%,0,3,2016 Spring
Safir,,6,16.7%,1.7,1.5,3.2,4.0,7.6,359,58.7%,27.4,455,-,0.27,0.15,0.07,104,-8,44,16.7%,0%,0,-,2016 Spring
Sangyoon, KR,48,50%,4.9,3.6,1.7,4.5,9.2,421,72.4%,28,536,-,0.45,0.23,0.08,152,1,-39,29.2%,2.1%,0,4,2016 Spring
Sask,,2,100%,3.7,4.5,3.0,6.5,7.3,-,78.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Savoki,,35,25.7%,1.9,0.5,3.2,5.6,1.4,-,66.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Scenery,,15,26.7%,2.2,3.1,3.2,4.1,4.4,-,72.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Score, KR,46,63%,4.3,3.1,2.2,6.5,4.6,367,73%,18.8,372,-,0.72,0.61,0.14,128,1,188,41.3%,13%,0,-,2016 Spring
Scout, KR,1,0%,1.0,1.0,2.0,1.0,8.1,375,100%,25.3,379,-,0.65,0.3,0.1,-683,-23,-403,0%,0%,0,1,2016 Spring
Secret, KR,44,20.5%,2.0,0.4,2.5,4.7,1.0,232,71.5%,6.6,107,-,1.46,0.33,0.28,-112,-0,141,22.7%,2.3%,0,-,2016 Spring
Selfie, PL,6,83.3%,4.4,4.7,2.3,5.7,9.1,431,71.2%,30.7,719,-,0.52,0.23,0.09,179,11,132,16.7%,16.7%,0,1,2016 Spring
Sencux, DK,23,34.8%,3.1,2.2,2.2,4.5,8.1,371,74.7%,29.4,468,-,0.49,0.18,0.08,-370,-9,2,17.4%,4.3%,0,8,2016 Spring
Seraph,,13,76.9%,8.3,3.3,1.2,6.9,7.9,405,75.5%,20.7,411,-,0.55,0.24,0.17,569,6,282,23.1%,7.7%,0,5,2016 Spring
Shiphtur,,21,19%,4.3,3.4,1.6,3.6,8.5,386,67.4%,28.5,503,-,0.53,0.16,0.1,-115,-3,164,19%,0%,0,6,2016 Spring
Shook,,22,63.6%,4.5,1.5,1.9,7.0,3.8,340,71.1%,12.8,249,-,0.86,0.47,0.2,37,-3,4,40.9%,9.1%,0,1,2016 Spring
Shrimp,,6,83.3%,4.1,2.7,2.8,9.0,4.1,366,70.6%,17,405,-,0.56,0.43,0.11,-239,-1,-502,33.3%,16.7%,0,-,2016 Spring
Sky, KR,24,41.7%,2.8,2.0,2.5,4.8,8.7,386,73.8%,25.9,462,-,0.55,0.19,0.1,-179,-6,-178,16.7%,16.7%,0,3,2016 Spring
SmLz, CN,38,47.4%,4.0,5.1,2.7,5.4,9.2,-,73.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Smeb, KR,45,77.8%,5.0,3.5,2.0,6.5,7.9,418,67.8%,24.2,503,-,0.49,0.15,0.07,419,7,327,33.3%,13.3%,0,15,2016 Spring
Smoothie, CA,1,0%,2.3,0.0,4.0,9.0,0.3,224,75%,3.3,85,-,1.24,0.24,0.21,-305,-15,-398,0%,100%,0,-,2016 Spring
Smurf, RU,7,57.1%,3.5,2.4,2.1,5.1,7.0,372,57.9%,18,353,-,0.47,0.14,0.09,-43,-6,21,14.3%,14.3%,0,1,2016 Spring
Sneaky,,22,59.1%,3.9,4.2,2.4,5.0,8.2,410,68.7%,27.7,579,-,0.41,0.2,0.07,160,2,154,13.6%,4.5%,0,2,2016 Spring
SnowFlower, KR,48,50%,3.8,0.6,2.3,7.9,1.1,261,74.7%,7.4,139,-,1.17,0.44,0.22,119,-2,192,35.4%,8.3%,0,-,2016 Spring
SoHwan, KR,1,0%,0.3,0.0,4.0,1.0,6.6,287,25%,13.4,198,-,0.57,0.09,0.13,-1488,-43,-1612,0%,0%,0,-,2016 Spring
SoaR, KR,10,20%,2.1,1.1,3.0,5.2,7.4,350,57.5%,16.9,309,-,0.49,0.17,0.07,-5,2,-58,20%,20%,0,-,2016 Spring
Soul, KR,34,20.6%,1.7,1.2,2.5,3.1,7.2,341,69.6%,22.1,345,-,0.54,0.19,0.1,-186,2,-10,17.6%,11.8%,0,4,2016 Spring
Soul (2), CN,11,54.5%,5.6,0.8,1.6,8.3,1.2,-,63.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Spirit, KR,44,50%,3.3,2.4,2.5,5.9,4.4,348,69.5%,18.2,320,-,0.99,0.54,0.2,-84,1,-106,20.5%,13.6%,0,3,2016 Spring
Ssol, KR,47,19.1%,2.8,2.6,2.0,3.1,9.0,386,71.3%,29.4,519,-,0.48,0.37,0.06,31,1,18,19.1%,12.8%,0,7,2016 Spring
Steeelback, FR,21,47.6%,6.1,5.0,1.6,4.6,9.3,429,68.5%,31.5,633,-,0.45,0.21,0.09,-76,1,-13,23.8%,0%,0,3,2016 Spring
Steve,,18,33.3%,2.3,2.1,2.5,3.6,7.9,369,61.6%,19.6,350,-,0.51,0.17,0.09,-18,-3,13,27.8%,16.7%,0,5,2016 Spring
Stitch,,15,53.3%,3.7,2.9,1.9,4.1,8.8,402,56.3%,25.5,479,-,0.42,0.31,0.05,-368,-10,-73,6.7%,6.7%,1,1,2016 Spring
Stixxay, US,49,61.2%,4.1,4.5,2.3,4.8,8.8,422,67.7%,28.2,558,-,0.47,0.31,0.09,240,2,-114,30.6%,8.2%,0,4,2016 Spring
Stomaged, TR,17,41.2%,2.5,2.6,3.1,4.9,3.9,346,69.8%,19.1,400,-,0.86,0.37,0.22,-472,-8,-576,17.6%,11.8%,0,4,2016 Spring
Stunt, US,1,0%,2.5,0.0,4.0,10.0,1.6,273,100%,11.4,205,-,1.27,0.25,0.23,161,19,-44,100%,0%,0,-,2016 Spring
Svenskeren, DK,38,55.3%,3.6,2.8,2.8,7.2,3.9,353,70.6%,19.3,387,-,0.77,0.44,0.12,124,-1,170,31.6%,2.6%,0,3,2016 Spring
Swift,,45,57.8%,3.8,3.0,2.6,7.0,4.2,326,68.9%,17.1,276,-,0.81,0.6,0.13,-158,4,28,8.9%,0%,0,-,2016 Spring
SwordArt, TW,20,65%,6.7,0.4,1.5,9.3,0.8,256,71.8%,6.2,116,-,1.37,0.3,0.34,12,0,-51,25%,10%,0,-,2016 Spring
TANK, KR,46,54.3%,3.3,2.7,2.4,5.1,8.4,-,68.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Tabe,,2,0%,1.2,0.0,2.5,3.0,1.4,-,66.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Tabzz,,16,37.5%,3.7,2.6,1.9,4.3,8.7,399,68.1%,24.5,409,-,0.41,0.3,0.08,-344,-16,-579,37.5%,6.3%,0,1,2016 Spring
Taizan,,8,37.5%,2.5,1.4,2.3,4.3,4.2,334,85%,16.1,257,-,0.8,0.66,0.15,-296,-0,-112,12.5%,0%,0,-,2016 Spring
Tempt, KR,7,57.1%,4.2,2.3,2.0,6.1,8.3,370,73%,29.9,559,-,0.58,0.15,0.09,-344,2,-354,0%,14.3%,0,-,2016 Spring
Thaldrin,,12,58.3%,3.8,2.3,2.1,5.6,6.8,372,63.8%,17.5,369,-,0.44,0.15,0.09,-177,4,-270,0%,25%,0,1,2016 Spring
Time, CN,14,57.1%,3.2,2.0,2.3,5.4,8.2,-,58%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Tockers,,3,0%,1.6,2.7,3.0,2.0,7.6,351,57.6%,24.7,477,-,0.53,0.15,0.13,89,-3,137,33.3%,0%,0,-,2016 Spring
TrAce, KR,47,55.3%,4.1,1.8,1.8,5.5,7.4,369,69.1%,24,427,-,0.52,0.17,0.11,90,-2,26,29.8%,23.4%,0,13,2016 Spring
Trance,,6,50%,3.6,0.0,2.0,7.2,0.9,247,77.4%,4.5,84,-,1.37,0.32,0.33,-201,2,-74,50%,0%,0,-,2016 Spring
Trick, KR,36,63.9%,3.7,3.2,2.6,6.5,4.6,377,75.1%,19.2,389,-,0.9,0.33,0.14,246,5,476,19.4%,13.9%,0,8,2016 Spring
Tsu,,3,0%,1.1,0.3,3.0,3.0,0.9,221,69%,8.1,110,-,1.42,0.54,0.29,-233,-3,22,0%,0%,0,-,2016 Spring
Untara, KR,46,41.3%,2.7,1.9,2.7,5.2,7.4,350,70.4%,18.2,332,-,0.53,0.17,0.07,-150,2,-44,13%,8.7%,0,10,2016 Spring
Uzi, CN,25,52%,5.0,4.9,2.1,5.8,9.9,438,82.5%,34.2,558,-,0.46,0.42,0.08,658,16,521,12%,0%,0,-,2016 Spring
V,,45,57.8%,3.4,2.7,2.6,5.9,7.2,352,58.6%,14.1,233,-,0.45,0.15,0.07,-611,-11,-413,4.4%,0%,0,-,2016 Spring
VandeR, PL,28,64.3%,5.1,0.8,1.8,8.1,1.1,270,75.5%,6.1,115,-,1.4,0.3,0.29,233,-0,-117,35.7%,0%,0,-,2016 Spring
Vizicsacsi, HU,21,47.6%,2.7,2.6,3.2,6.1,7.1,372,65.2%,22.6,451,-,0.59,0.22,0.16,77,5,-179,28.6%,14.3%,0,5,2016 Spring
WerIyb, ES,8,25%,2.2,1.8,2.8,4.3,7.2,357,72.3%,24.6,453,-,0.46,0.17,0.07,-32,5,-108,62.5%,12.5%,0,-,2016 Spring
Wickd, DK,5,40%,3.7,2.2,2.0,5.2,6.9,357,83.8%,23.7,403,-,0.52,0.19,0.11,253,9,678,20%,20%,0,1,2016 Spring
WildTurtle, CA,24,83.3%,6.1,5.4,1.8,5.8,8.8,456,69.3%,28.5,652,-,0.4,0.17,0.07,454,3,157,37.5%,4.2%,0,3,2016 Spring
Winged,,48,54.2%,4.1,1.9,1.8,5.4,4.9,356,68.3%,17.4,314,-,0.76,0.69,0.18,127,2,166,39.6%,6.3%,0,-,2016 Spring
Wisdom,,18,50%,2.8,1.7,2.6,5.5,4.3,357,75.3%,17.5,327,-,0.89,0.43,0.18,392,8,642,22.2%,16.7%,0,2,2016 Spring
Wolf, KR,76,71.1%,5.4,0.4,1.8,9.3,1.3,271,66.5%,5.9,130,-,1.31,0.45,0.29,6,1,-50,13.2%,9.2%,0,1,2016 Spring
Wraith, KR,44,50%,4.1,0.4,1.5,5.8,1.1,244,57.4%,4.3,79,-,1.57,0.47,0.34,-96,1,-371,13.6%,6.8%,0,1,2016 Spring
Wunder, DK,23,34.8%,2.0,2.5,2.8,3.3,8.6,393,57.2%,21.6,357,-,0.54,0.14,0.09,210,14,94,17.4%,17.4%,0,9,2016 Spring
Wuxx,,48,68.8%,4.8,5.0,2.3,6.0,8.8,420,65.5%,27.7,545,-,0.43,0.27,0.08,-263,-7,-198,16.7%,0%,0,3,2016 Spring
X41007, CN,1,0%,4.0,8.0,4.0,8.0,7.6,-,72.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
XY,,27,25.9%,1.7,1.6,3.0,3.7,7.8,-,59.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Xiaoxi,,7,28.6%,1.8,1.1,3.3,4.9,3.2,-,58.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Xiyang,,34,52.9%,4.2,2.4,2.2,7.0,7.3,-,64.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Xmithie, US,49,61.2%,3.5,2.0,2.4,6.5,4.6,359,67.5%,16.6,322,-,0.76,0.54,0.15,42,3,51,32.7%,10.2%,0,4,2016 Spring
Xpecial, US,7,57.1%,3.6,0.6,2.4,8.3,0.9,258,71.3%,6.2,124,-,1.18,0.25,0.23,-0,-0,-448,14.3%,28.6%,0,-,2016 Spring
YellOwStaR, FR,38,55.3%,3.5,0.2,2.9,10.0,1.1,265,69.3%,4.2,87,-,1.25,0.3,0.22,-107,3,-161,15.8%,26.3%,0,-,2016 Spring
Yu,,5,20%,1.3,1.0,3.2,3.2,3.5,-,49.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Yuekai, CN,11,54.5%,4.5,2.9,2.0,6.0,9.1,-,61.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Zero, KR,51,60.8%,3.6,0.7,2.4,7.9,1.1,-,69%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Ziv, TW,3,0%,1.3,0.7,3.0,3.3,7.3,322,67.5%,23.5,390,-,0.52,0.17,0.07,-6,22,308,0%,0%,0,-,2016 Spring
Zven, DK,34,55.9%,3.9,4.5,2.3,4.5,9.8,444,69.3%,31.7,637,-,0.43,0.29,0.04,433,12,299,26.5%,5.9%,0,4,2016 Spring
Zz1tai, CN,41,48.8%,3.7,3.3,2.2,5.0,8.1,-,66%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Zzr, CN,46,54.3%,3.9,2.0,2.0,6.0,4.0,-,73.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
Zzus, KR,4,50%,2.2,0.3,2.3,4.8,1.0,245,29.5%,6.6,115,-,1.19,0.37,0.3,-196,-4,-321,0%,25%,0,1,2016 Spring
aMiracle,,7,57.1%,4.0,3.0,2.3,6.1,8.3,403,68.9%,23,468,-,0.4,0.15,0.03,-288,-18,-509,28.6%,14.3%,0,-,2016 Spring
bebe,,5,40%,4.0,1.6,1.2,3.2,9.6,394,66%,25.9,417,-,0.38,0.28,0.08,363,8,228,60%,0%,0,1,2016 Spring
beibei, CN,3,33.3%,2.2,1.0,3.0,5.7,3.5,300,64.4%,17.3,258,-,0.85,0.41,0.14,-1304,-12,-1078,0%,66.7%,0,-,2016 Spring
bengi, KR,17,64.7%,3.4,1.3,2.4,6.6,3.8,327,63.8%,12.6,268,-,0.85,0.58,0.11,-369,-8,-491,35.3%,29.4%,0,2,2016 Spring
blank, KR,59,72.9%,5.8,3.2,1.7,6.7,4.5,377,69.5%,17.4,381,-,0.94,0.61,0.18,73,-0,-18,30.5%,18.6%,0,8,2016 Spring
extinkt,,8,12.5%,2.3,0.4,3.0,6.4,0.9,241,71.1%,7,102,-,1,0.36,0.28,137,-0,-23,37.5%,25%,0,-,2016 Spring
fabFabulous, TR,5,0%,0.9,1.2,3.8,2.2,6.3,309,48.5%,17.6,353,-,0.43,0.12,0.04,-315,-14,-598,0%,0%,0,1,2016 Spring
fredy122,,22,31.8%,2.3,1.4,2.5,4.6,7.8,364,60%,18.1,314,-,0.51,0.12,0.08,-7,3,162,22.7%,9.1%,0,1,2016 Spring
gosu,,33,9.1%,1.8,1.9,3.2,4.1,8.0,-,63.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
icon, CN,15,40%,4.0,4.3,2.8,6.9,7.6,-,70.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
imp, KR,39,48.7%,3.5,3.6,2.2,4.2,9.3,-,64.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
inSec, CN,2,100%,3.8,5.0,3.0,6.5,4.4,-,81.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
k0u,,9,22.2%,2.2,1.6,2.7,4.2,3.5,304,66%,19.2,327,-,0.77,0.36,0.12,-461,-10,-721,33.3%,22.2%,0,1,2016 Spring
kRYST4L,,37,56.8%,3.2,3.0,2.4,4.6,9.3,-,74.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
kfo,,12,50%,2.5,1.2,2.3,4.5,7.1,343,54.1%,15.5,250,-,0.51,0.19,0.08,-153,-3,-281,25%,33.3%,0,-,2016 Spring
kurO, KR,45,77.8%,6.5,3.8,1.6,6.3,8.4,426,65.2%,25.1,525,-,0.58,0.24,0.1,125,-5,40,42.2%,2.2%,0,11,2016 Spring
luo (2), CN,3,0%,2.1,0.7,6.7,13.3,0.7,-,67.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
march,,15,6.7%,2.1,2.1,3.5,5.0,4.0,-,73.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
meiko, CN,42,69%,4.8,0.9,2.4,10.6,1.3,-,77.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
micaO, BR,3,0%,1.5,1.3,4.0,4.7,8.3,360,80.5%,24,463,-,0.35,0.27,0.04,217,17,182,33.3%,0%,0,-,2016 Spring
ninja, KR,8,87.5%,4.3,3.9,2.3,5.8,9.0,428,66.8%,27.7,578,-,0.54,0.13,0.08,295,3,337,37.5%,12.5%,0,5,2016 Spring
p1noyszn, DK,5,40%,5.5,4.8,1.2,1.8,9.3,429,56.8%,29.8,570,-,0.4,0.41,0.07,179,8,-38,20%,0%,0,-,2016 Spring
pÏ€, ES,32,34.4%,2.6,2.3,2.4,3.8,8.7,388,67.3%,30.5,543,-,0.44,0.2,0.09,-188,4,-26,21.9%,15.6%,0,2,2016 Spring
raphael,,36,25%,2.1,1.9,2.5,3.3,8.3,-,57.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
sOAZ, FR,34,55.9%,2.9,2.1,2.6,5.3,7.2,365,54.3%,18,366,-,0.48,0.15,0.12,-198,2,173,11.8%,8.8%,0,11,2016 Spring
solo, US,5,0%,2.0,0.8,2.0,3.2,6.6,319,75%,21.2,275,-,0.54,0.18,0.11,-293,-11,-249,40%,0%,0,1,2016 Spring
ss17God,,33,9.1%,1.4,1.7,3.8,3.8,7.4,-,56.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
ssumday, KR,46,63%,3.6,2.8,2.5,6.2,8.0,398,67.8%,24.6,483,-,0.56,0.2,0.1,-12,-1,-74,23.9%,17.4%,0,15,2016 Spring
westdoor,,2,0%,2.0,3.5,2.5,1.5,8.6,374,77.4%,20.4,375,-,0.65,0.16,0.12,-710,-20,-224,0%,0%,0,-,2016 Spring
x1u,,33,9.1%,2.0,0.8,3.3,6.1,1.2,-,75.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
xPeke, ES,5,80%,3.1,4.0,3.0,5.2,8.8,416,72%,27.5,598,-,0.52,0.24,0.12,443,4,380,40%,20%,0,1,2016 Spring
xQ,,33,9.1%,1.9,2.6,3.5,3.8,8.1,-,68.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
xiaohu, CN,64,68.8%,4.8,4.0,2.3,7.0,8.6,403,68.6%,30.3,584,-,0.59,0.27,0.16,-116,-1,-72,14.1%,1.6%,0,8,2016 Spring
xiye, CN,51,60.8%,4.0,3.5,2.2,5.2,8.8,-,66.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
yang, BR,3,0%,1.7,1.0,3.3,4.7,7.0,326,73.8%,21.8,418,-,0.5,0.19,0.1,-210,-3,-524,66.7%,0%,0,-,2016 Spring
yolo,,29,24.1%,1.9,1.7,3.0,4.1,4.6,-,70%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
